# z	 E	 H
#t = 0
10.3	-0.0984976	-0.0979089
10.4	-0.0972275	-0.0964463
10.5	-0.0955738	-0.094603
10.6	-0.0935428	-0.0923864
10.7	-0.0911427	-0.0898052
10.8	-0.0883829	-0.0868695
10.9	-0.0852743	-0.083591
11	-0.0818292	-0.0799827
11.1	-0.0780611	-0.0760586
11.2	-0.0739849	-0.0718344
11.3	-0.0696167	-0.0673267
11.4	-0.0649737	-0.0625532
11.5	-0.0600742	-0.0575326
11.6	-0.0549371	-0.0522843
11.7	-0.049582	-0.0468283
11.8	-0.0440288	-0.0411847
11.9	-0.0382977	-0.035374
12	-0.0324111	-0.0294199
12.1	-0.0264005	-0.0233588
12.2	-0.0203254	-0.0172618
12.3	-0.0143097	-0.0112771
12.4	-0.00859733	-0.00568825
12.5	-0.00360403	-0.000957532
12.6	9.4196e-05	0.00231484
12.7	0.00192035	0.0035981
12.8	0.00163914	0.00280942
12.9	-0.000252919	0.000667857
13	-0.00244668	-0.00137078
13.1	-0.00340768	-0.00188474
13.2	-0.00249495	-0.00062403
13.3	-0.000685542	0.00106364
13.4	0.000163557	0.00139554
13.5	-0.00074121	0.000123122
13.6	-0.00207229	-0.00102372
13.7	-0.00195579	-0.000506472
13.8	-0.000575704	0.0008013
13.9	-2.84521e-06	0.000835232
14	-0.000967458	-0.000355212
14.1	-0.00158569	-0.000628387
14.2	-0.000635281	0.000445241
14.3	0.000163267	0.000748165
14.4	-0.000553475	-0.000253246
14.5	-0.00104122	-0.000413405
14.6	-9.72835e-05	0.000549134
14.7	0.000335104	0.000445846
14.8	-0.000457979	-0.000409742
14.9	-0.000330318	3.26403e-05
15	0.000580431	0.000616926
15.1	0.000233627	-0.000106474
15.2	-0.000164821	-0.000216909
15.3	0.000658723	0.000521333
15.4	0.000704127	8.94803e-05
15.5	0.000161598	-0.000263647
15.6	0.00081129	0.000420225
15.7	0.0010014	0.000134244
15.8	0.000477136	-0.000237691
15.9	0.00105184	0.000379824
16	0.00118882	7.28172e-05
16.1	0.000747298	-0.000175686
16.2	0.00133189	0.000369372
16.3	0.00127658	-5.35788e-05
16.4	0.00101009	-5.7328e-05
16.5	0.00157683	0.000314426
16.6	0.00127512	-0.00017759
16.7	0.00131517	0.000115178
16.8	0.00167856	0.000142893
16.9	0.00127029	-0.000180405
17	0.00162704	0.000231559
17.1	0.00157124	-9.82099e-05
17.2	0.00140551	-1.4897e-06
17.3	0.00175413	0.000122926
17.4	0.00140215	-0.000176595
17.5	0.00164751	0.000155335
17.6	0.00156126	-0.000128713
17.7	0.0014507	1.12214e-05
17.8	0.0016493	8.12196e-06
17.9	0.00134648	-0.000130893
18	0.00157611	7.7829e-05
18.1	0.00133665	-0.000173254
18.2	0.00140375	4.88648e-05
18.3	0.00133424	-0.000136391
18.4	0.00121897	-2.7361e-05
18.5	0.00127622	-8.04709e-05
18.6	0.00106051	-9.66868e-05
18.7	0.00115274	-4.4671e-05
18.8	0.000923252	-0.000136284
18.9	0.00098386	-3.68627e-05
19	0.000787578	-0.000148615
19.1	0.000792895	-4.80161e-05
19.2	0.000638861	-0.000145047
19.3	0.000594739	-6.65795e-05
19.4	0.000472268	-0.00013529
19.5	0.000395785	-8.50052e-05
19.6	0.000290054	-0.00012428
19.7	0.000197607	-0.000100416
19.8	9.78169e-05	-0.000113019
19.9	-0.0311847	0


#t = 7.55
0	0	-0.199865
0.1	0.000286027	-0.199077
0.2	0.000580608	-0.197501
0.3	0.000853727	-0.195149
0.4	0.00115167	-0.192024
0.5	0.00140873	-0.188141
0.6	0.00170321	-0.183521
0.7	0.00194373	-0.178162
0.8	0.00222457	-0.172129
0.9	0.0024527	-0.165369
1	0.00270486	-0.158025
1.1	0.00293013	-0.149967
1.2	0.00313481	-0.141428
1.3	0.00336847	-0.132204
1.4	0.00351042	-0.122591
1.5	0.00375428	-0.112372
1.6	0.00383656	-0.101802
1.7	0.00406686	-0.0907876
1.8	0.00412463	-0.0793892
1.9	0.00428648	-0.0677799
2	0.00437774	-0.055732
2.1	0.00441533	-0.0436763
2.2	0.00456821	-0.0312418
2.3	0.00449355	-0.018827
2.4	0.00463917	-0.00631062
2.5	0.00456983	0.00634429
2.6	0.00456573	0.0187407
2.7	0.00461914	0.0313429
2.8	0.00442947	0.0436047
2.9	0.00451948	0.0557445
3	0.00434906	0.0678242
3.1	0.00422463	0.079324
3.2	0.00425282	0.0908219
3.3	0.00393203	0.101832
3.4	0.00390989	0.112289
3.5	0.00377738	0.122663
3.6	0.0034199	0.132216
3.7	0.00344306	0.141309
3.8	0.00315613	0.150132
3.9	0.0028085	0.157932
4	0.00283281	0.165316
4.1	0.0024421	0.172275
4.2	0.00208632	0.178078
4.3	0.00211171	0.183433
4.4	0.00167786	0.188326
4.5	0.00125758	0.191953
4.6	0.00130055	0.195002
4.7	0.000912883	0.197696
4.8	0.000358483	0.199101
4.9	0.000380974	0.19963
5	0.00018688	0.199975
5.1	-0.000497741	0.199287
5.2	-0.000684822	0.197285
5.3	-0.000577834	0.194989
5.4	-0.00111526	0.192318
5.5	-0.00174987	0.188263
5.6	-0.00166122	0.183165
5.7	-0.00157937	0.178046
5.8	-0.00225453	0.172521
5.9	-0.00290176	0.165584
6	-0.0027226	0.157573
6.1	-0.00241678	0.149624
6.2	-0.00293904	0.141752
6.3	-0.00386686	0.132871
6.4	-0.00407502	0.122526
6.5	-0.00343957	0.111593
6.6	-0.00300363	0.101143
6.7	-0.00359478	0.0911716
6.8	-0.00483806	0.0806815
6.9	-0.00560597	0.0687759
7	-0.00515024	0.0554844
7.1	-0.00371436	0.0416996
7.2	-0.00226815	0.0285441
7.3	-0.00183664	0.0167908
7.4	-0.00300663	0.00666598
7.5	-0.00582885	-0.00202296
7.6	-0.00999443	-0.00964755
7.7	-0.0150717	-0.0165699
7.8	-0.0206697	-0.0230554
7.9	-0.0265024	-0.0292621
8	-0.0323867	-0.0352668
8.1	-0.0382138	-0.0410957
8.2	-0.0439194	-0.046748
8.3	-0.0494629	-0.0522106
8.4	-0.0548153	-0.0574654
8.5	-0.0599528	-0.0624928
8.6	-0.0648541	-0.0672734
8.7	-0.0694995	-0.0717884
8.8	-0.0738707	-0.0760201
8.9	-0.0779504	-0.0799519
9	-0.0817224	-0.083568
9.1	-0.0851719	-0.0868544
9.2	-0.0882853	-0.089798
9.3	-0.0910503	-0.0923872
9.4	-0.0934559	-0.0946118
9.5	-0.0954927	-0.096463
9.6	-0.0971526	-0.0979335
9.7	-0.0984291	-0.0990175
9.8	-0.0993172	-0.0997107
9.9	-0.0998133	-0.10001
10	-0.0999155	-0.0999155
10.1	-0.0996233	-0.0994262
10.2	-0.098938	-0.0985445
10.3	-0.0978623	-0.0972739
10.4	-0.0964003	-0.0956194
10.5	-0.0945579	-0.0935875
10.6	-0.0923422	-0.0911863
10.7	-0.0897622	-0.0884253
10.8	-0.0868279	-0.0853152
10.9	-0.0835509	-0.0818685
11	-0.0799442	-0.0780986
11.1	-0.076022	-0.0740205
11.2	-0.0717998	-0.0696503
11.3	-0.0672942	-0.0650052
11.4	-0.0625228	-0.0601034
11.5	-0.0575045	-0.054964
11.6	-0.0522584	-0.0496068
11.7	-0.0468045	-0.0440518
11.8	-0.0411625	-0.0383191
11.9	-0.0353534	-0.0324306
12	-0.0294031	-0.0264146
12.1	-0.0233538	-0.0203213
12.2	-0.0172917	-0.0142539
12.3	-0.0113932	-0.0084209
12.4	-0.00598268	-0.0031916
12.5	-0.00156244	0.00089158
12.6	0.00126236	0.00322792
12.7	0.00203514	0.00345749
12.8	0.000842091	0.00186339
12.9	-0.00139912	-0.000429025
13	-0.00315781	-0.00185128
13.1	-0.00319623	-0.00142837
13.2	-0.00164043	0.000280676
13.3	-8.17833e-05	0.00148819
13.4	-0.000108962	0.000943154
13.5	-0.001484	-0.000542419
13.6	-0.00228382	-0.000965467
13.7	-0.00138127	0.000183572
13.8	-0.000123626	0.00108773
13.9	-0.000370247	0.000352926
14	-0.00147609	-0.000664328
14.1	-0.00133012	-0.000153182
14.2	-0.000136433	0.000844515
14.3	-6.40939e-05	0.000389794
14.4	-0.000996931	-0.000497117
14.5	-0.000763378	5.85621e-05
14.6	0.000256099	0.000765328
14.7	-2.29078e-05	4.93052e-05
14.8	-0.000655587	-0.000345911
14.9	8.66455e-05	0.000488015
15	0.000558186	0.000443524
15.1	-0.000140984	-0.000305698
15.2	8.54594e-05	0.000194863
15.3	0.000833309	0.000544034
15.4	0.000341217	-0.000181784
15.5	0.00028309	6.11991e-05
15.6	0.00103833	0.00051528
15.7	0.000679816	-0.000127887
15.8	0.000565911	4.96624e-05
15.9	0.00125117	0.000448314
16	0.000890693	-0.000147945
16.1	0.000879577	0.000116613
16.2	0.00144444	0.000341712
16.3	0.00101231	-0.00018682
16.4	0.00121652	0.000226043
16.5	0.0015456	0.000163568
16.6	0.00111455	-0.000157565
16.7	0.00154239	0.000296872
16.8	0.0014995	-6.12416e-05
16.9	0.00129989	-2.02825e-06
17	0.00172989	0.000203661
17.1	0.00137888	-0.000181076
17.2	0.00158246	0.00017282
17.3	0.00164119	-5.30643e-05
17.4	0.00140173	-5.39189e-05
17.5	0.00173057	0.00011221
17.6	0.00141316	-0.000183989
17.7	0.00159796	0.00011052
17.8	0.0015224	-0.000143286
17.9	0.00141009	-1.60807e-05
18	0.0015632	-4.19e-05
18.1	0.00128775	-0.000139704
18.2	0.00148066	1.41112e-05
18.3	0.00123017	-0.000194029
18.4	0.00131661	1.2645e-06
18.5	0.00118142	-0.000188328
18.6	0.00112938	-5.05716e-05
18.7	0.00109831	-0.000159413
18.8	0.000949968	-0.00010598
18.9	0.000969348	-0.000135004
19	0.000782102	-0.000145956
19.1	0.000803357	-0.000125033
19.2	0.000617824	-0.000167108
19.3	0.000614386	-0.000127815
19.4	0.00044941	-0.000173531
19.5	0.000413616	-0.000137871
19.6	0.000273738	-0.000170504
19.7	0.000207703	-0.000150311
19.8	9.20087e-05	-0.000161927
19.9	-0.0311037	0


#t = 7.6
0	0	-0.199722
0.1	0.000681903	-0.19893
0.2	0.0013636	-0.197364
0.3	0.00203561	-0.195
0.4	0.00270436	-0.191895
0.5	0.00335923	-0.187994
0.6	0.00399975	-0.183401
0.7	0.00463327	-0.178022
0.8	0.00522814	-0.172015
0.9	0.00583838	-0.165243
1	0.00637027	-0.157913
1.1	0.00695414	-0.149865
1.2	0.00741129	-0.141312
1.3	0.00795762	-0.132133
1.4	0.00834237	-0.122469
1.5	0.00882368	-0.112331
1.6	0.00915855	-0.101687
1.7	0.00953081	-0.0907587
1.8	0.00984981	-0.0793083
1.9	0.0100735	-0.0677342
2	0.0103883	-0.0557132
2.1	0.010472	-0.0435999
2.2	0.0107286	-0.0312791
2.3	0.010756	-0.0187542
2.4	0.0108436	-0.00634529
2.5	0.0109136	0.00634224
2.6	0.0107783	0.0187674
2.7	0.0108595	0.0312481
2.8	0.0106303	0.0436497
2.9	0.0105243	0.0556593
3	0.0104004	0.067762
3.1	0.0100127	0.0793381
3.2	0.00991452	0.0906615
3.3	0.00951188	0.101821
3.4	0.00911069	0.112223
3.5	0.00890833	0.122485
3.6	0.00829131	0.132228
3.7	0.00791183	0.141165
3.8	0.0075526	0.149958
3.9	0.00680156	0.157944
4	0.00642103	0.165121
4.1	0.00593059	0.172098
4.2	0.0050828	0.178091
4.3	0.00467465	0.183216
4.4	0.00412743	0.188116
4.5	0.00318689	0.191974
4.6	0.00271753	0.194808
4.7	0.00221836	0.197419
4.8	0.00120519	0.199113
4.9	0.000591047	0.199533
5	0.000236628	0.199632
5.1	-0.000717267	0.199193
5.2	-0.00161211	0.197339
5.3	-0.00188723	0.19472
5.4	-0.00247494	0.192
5.5	-0.00359651	0.188307
5.6	-0.00421199	0.183206
5.7	-0.00432815	0.177708
5.8	-0.00500964	0.172198
5.9	-0.00616408	0.165673
6	-0.0066964	0.157726
6.1	-0.00659828	0.149363
6.2	-0.00697654	0.141288
6.3	-0.00812701	0.132767
6.4	-0.00903686	0.122844
6.5	-0.00895607	0.111811
6.6	-0.008485	0.100848
6.7	-0.00874373	0.09055
6.8	-0.00996431	0.0802975
6.9	-0.0112528	0.0690038
7	-0.011551	0.0562023
7.1	-0.0106042	0.0424227
7.2	-0.00909958	0.0287598
7.3	-0.00811364	0.0162058
7.4	-0.00848211	0.00525487
7.5	-0.0105092	-0.00410575
7.6	-0.0140347	-0.0121862
7.7	-0.0186631	-0.0193689
7.8	-0.0239711	-0.0259717
7.9	-0.0296186	-0.0322043
8	-0.0353747	-0.0381804
8.1	-0.0410978	-0.0439485
8.2	-0.046705	-0.0495198
8.3	-0.0521464	-0.0548868
8.4	-0.057389	-0.0600341
8.5	-0.0624074	-0.0649434
8.6	-0.0671804	-0.0695961
8.7	-0.0716885	-0.073974
8.8	-0.0759137	-0.07806
8.9	-0.0798393	-0.0818379
9	-0.0834499	-0.0852928
9.1	-0.0867311	-0.0884111
9.2	-0.08967	-0.0911805
9.3	-0.092255	-0.09359
9.4	-0.094476	-0.0956302
9.5	-0.0963241	-0.097293
9.6	-0.097792	-0.0985718
9.7	-0.098874	-0.0994615
9.8	-0.0995658	-0.0999588
9.9	-0.0998647	-0.100062
10	-0.0997694	-0.0997694
10.1	-0.0992804	-0.0990835
10.2	-0.0983996	-0.0980066
10.3	-0.0971304	-0.0965429
10.4	-0.0954779	-0.0946982
10.5	-0.0934486	-0.0924797
10.6	-0.0910505	-0.0898963
10.7	-0.0882931	-0.0869581
10.8	-0.0851872	-0.0836767
10.9	-0.0817451	-0.0800651
11	-0.0779804	-0.0761375
11.1	-0.073908	-0.0719094
11.2	-0.0695438	-0.0673975
11.3	-0.0649052	-0.0626195
11.4	-0.0600102	-0.0575942
11.5	-0.0548779	-0.052341
11.6	-0.0495279	-0.0468798
11.7	-0.04398	-0.0412308
11.8	-0.0382544	-0.0354146
11.9	-0.0323739	-0.0294554
12	-0.0263703	-0.02339
12.1	-0.0203039	-0.0172902
12.2	-0.014299	-0.0113047
12.3	-0.00859869	-0.00571564
12.4	-0.0036156	-0.000981474
12.5	8.02886e-05	0.00230398
12.6	0.00191753	0.00361431
12.7	0.00165847	0.00286097
12.8	-0.000217004	0.000742778
12.9	-0.0024247	-0.00130837
13	-0.00343887	-0.00187049
13.1	-0.00258622	-0.000650474
13.2	-0.000785192	0.00106
13.3	0.000125519	0.0014746
13.4	-0.000718446	0.000255637
13.5	-0.00208298	-0.000942328
13.6	-0.00206975	-0.000514196
13.7	-0.000717977	0.000812396
13.8	-4.76145e-05	0.000964419
13.9	-0.000952453	-0.000199993
14	-0.00167176	-0.000591345
14.1	-0.000812616	0.000443661
14.2	8.20791e-05	0.000880684
14.3	-0.000542748	-7.66244e-05
14.4	-0.00114879	-0.00038034
14.5	-0.000289057	0.000568301
14.6	0.000284861	0.000625824
14.7	-0.000469337	-0.000267034
14.8	-0.000509467	2.52049e-05
14.9	0.000435935	0.000723785
15	0.000243263	9.39386e-05
15.1	-0.000284191	-0.000192476
15.2	0.000466091	0.000568788
15.3	0.000697909	0.000297989
15.4	8.67992e-05	-0.000210848
15.5	0.000607923	0.000438819
15.6	0.000986932	0.000336023
15.7	0.000419385	-0.00018484
15.8	0.000854477	0.000392291
15.9	0.00118906	0.000268076
16	0.000679904	-0.000153502
16.1	0.00115585	0.000399046
16.2	0.00130774	0.000125645
16.3	0.00090713	-8.4713e-05
16.4	0.00145417	0.00039058
16.5	0.00132433	-5.19547e-05
16.6	0.00116871	5.63527e-05
16.7	0.00165192	0.000275429
16.8	0.00128126	-0.000161044
16.9	0.0014869	0.000212967
17	0.00163748	2.81562e-05
17.1	0.00132516	-7.92833e-05
17.2	0.0017232	0.000202185
17.3	0.0014537	-0.000172797
17.4	0.00154338	0.000110503
17.5	0.00165207	-4.64968e-05
17.6	0.00139061	-9.15887e-05
17.7	0.00168012	7.27401e-05
17.8	0.00138631	-0.00019944
17.9	0.00154005	6.04753e-05
18	0.00144315	-0.000179625
18.1	0.00135594	-4.32498e-05
18.2	0.00144672	-0.000111131
18.3	0.00121033	-0.000150808
18.4	0.00135885	-6.63314e-05
18.5	0.00110741	-0.000214348
18.6	0.0012035	-6.61057e-05
18.7	0.00101457	-0.000233586
18.8	0.00101862	-9.629e-05
18.9	0.00090318	-0.000228627
19	0.000828751	-0.000135328
19.1	0.000762121	-0.0002178
19.2	0.00064231	-0.000168827
19.3	0.000593648	-0.000210303
19.4	0.000458847	-0.000191428
19.5	0.000405425	-0.00020781
19.6	0.000275882	-0.000203521
19.7	0.000205384	-0.000208158
19.8	9.2122e-05	-0.000207932
19.9	-0.0309997	0


#t = 7.65
0	0	-0.199381
0.1	0.00107773	-0.198589
0.2	0.00214416	-0.197028
0.3	0.00321667	-0.194666
0.4	0.00425358	-0.191568
0.5	0.00530614	-0.187674
0.6	0.00629454	-0.183084
0.7	0.00731315	-0.177724
0.8	0.00823555	-0.17171
0.9	0.00920446	-0.164977
1	0.0100487	-0.157621
1.1	0.0109465	-0.149636
1.2	0.0117101	-0.141038
1.3	0.0125064	-0.131941
1.4	0.0131985	-0.122229
1.5	0.0138565	-0.112163
1.6	0.0144899	-0.1015
1.7	0.0149814	-0.0905992
1.8	0.0155512	-0.0791965
1.9	0.0158833	-0.0675769
2	0.016341	-0.0556713
2.1	0.0165719	-0.0434716
2.2	0.0168317	-0.0312654
2.3	0.0170335	-0.0187104
2.4	0.0170437	-0.00631031
2.5	0.0172061	0.0062746
2.6	0.017045	0.018808
2.7	0.0170223	0.0311335
2.8	0.0168619	0.0435967
2.9	0.0165246	0.0555974
3	0.0163858	0.0675681
3.1	0.0158732	0.0792891
3.2	0.0155001	0.0904602
3.3	0.0150921	0.101621
3.4	0.0143612	0.112122
3.5	0.0139356	0.122176
3.6	0.0132221	0.132038
3.7	0.0123857	0.140986
3.8	0.0118511	0.149583
3.9	0.0108872	0.157754
4	0.00998177	0.164875
4.1	0.00932974	0.171674
4.2	0.0081892	0.177887
4.3	0.00720283	0.182943
4.4	0.00647866	0.187645
4.5	0.005234	0.19174
4.6	0.00412707	0.194559
4.7	0.00339534	0.196913
4.8	0.00215165	0.198806
4.9	0.000866051	0.199356
5	0.000136508	0.199155
5.1	-0.000922029	0.198746
5.2	-0.00238446	0.197201
5.3	-0.00327477	0.194426
5.4	-0.00396808	0.19144
5.5	-0.00531662	0.187999
5.6	-0.00663793	0.183148
5.7	-0.00721826	0.177367
5.8	-0.00788299	0.171621
5.9	-0.00927087	0.165407
6	-0.0105126	0.157775
6.1	-0.0108989	0.149173
6.2	-0.0112071	0.140712
6.3	-0.012327	0.132312
6.4	-0.013751	0.122884
6.5	-0.014375	0.112046
6.6	-0.0141488	0.100719
6.7	-0.0141331	0.0899397
6.8	-0.0151075	0.0796532
6.9	-0.0166521	0.0688547
7	-0.0176405	0.0566757
7.1	-0.0173545	0.043175
7.2	-0.0160607	0.0292528
7.3	-0.0147292	0.0160216
7.4	-0.0143722	0.00424135
7.5	-0.0155641	-0.0058685
7.6	-0.0183506	-0.0145004
7.7	-0.0224243	-0.0220229
7.8	-0.0273574	-0.0287955
7.9	-0.032762	-0.0350823
8	-0.0383545	-0.0410419
8.1	-0.0439529	-0.0467521
8.2	-0.0494492	-0.0522405
8.3	-0.0547802	-0.0575081
8.4	-0.0599066	-0.0625433
8.5	-0.0648007	-0.0673299
8.6	-0.0694405	-0.0718501
8.7	-0.0738067	-0.0760866
8.8	-0.0778818	-0.0800228
8.9	-0.0816495	-0.0836431
9	-0.085095	-0.0869334
9.1	-0.0882046	-0.0898805
9.2	-0.0909662	-0.092473
9.3	-0.0933688	-0.0947005
9.4	-0.0954029	-0.0965542
9.5	-0.0970604	-0.0980269
9.6	-0.0983349	-0.0991128
9.7	-0.0992214	-0.0998074
9.8	-0.0997162	-0.100108
9.9	-0.0998175	-0.100014
10	-0.0995249	-0.0995249
10.1	-0.0988395	-0.0986431
10.2	-0.097764	-0.097372
10.3	-0.0963027	-0.0957167
10.4	-0.0944614	-0.0936835
10.5	-0.0922472	-0.0912807
10.6	-0.089669	-0.0885176
10.7	-0.0867369	-0.0854052
10.8	-0.0834625	-0.0819557
10.9	-0.0798587	-0.0781828
11	-0.0759397	-0.0741013
11.1	-0.071721	-0.0697273
11.2	-0.0672193	-0.0650782
11.3	-0.0624521	-0.060172
11.4	-0.0574382	-0.0550281
11.5	-0.0521968	-0.049666
11.6	-0.0467478	-0.0441058
11.7	-0.041111	-0.038368
11.8	-0.0353076	-0.0324743
11.9	-0.0293635	-0.0264537
12	-0.0233219	-0.0203568
12.1	-0.0172694	-0.0142877
12.2	-0.0113823	-0.00845452
12.3	-0.00598348	-0.0032241
12.4	-0.00157031	0.000866469
12.5	0.00125835	0.0032226
12.6	0.00204861	0.00348478
12.7	0.000877697	0.00192323
12.8	-0.00135915	-0.000361069
12.9	-0.00315189	-0.00181545
13	-0.00325322	-0.00144416
13.1	-0.00173912	0.00025004
13.2	-0.000152535	0.00151535
13.3	-0.000105847	0.00105262
13.4	-0.00145807	-0.00042663
13.5	-0.00233752	-0.000935713
13.6	-0.00152105	0.00016169
13.7	-0.000225034	0.00114758
13.8	-0.000365403	0.000511999
13.9	-0.00148828	-0.000559647
14	-0.00147282	-0.000161772
14.1	-0.000286225	0.000891008
14.2	-7.92897e-05	0.000568271
14.3	-0.00101671	-0.000379645
14.4	-0.000934204	4.95256e-05
14.5	0.00011381	0.00085526
14.6	-1.84061e-05	0.000248725
14.7	-0.000737249	-0.0002871
14.8	-0.000116964	0.000497906
14.9	0.000500706	0.000627448
15	-0.000155356	-0.000169788
15.1	-0.000107965	0.000182665
15.2	0.000717107	0.000684697
15.3	0.000351778	-7.56655e-06
15.4	0.000115439	4.97141e-05
15.5	0.000897228	0.000628324
15.6	0.000698895	5.22494e-05
15.7	0.000409613	3.27058e-05
15.8	0.00111792	0.000559583
15.9	0.000916018	1.34973e-05
16	0.000715391	8.44714e-05
16.1	0.00135111	0.000474993
16.2	0.00103292	-7.4662e-05
16.3	0.00103886	0.000188807
16.4	0.0015226	0.000325659
16.5	0.00109662	-0.000129767
16.6	0.00138257	0.000297962
16.7	0.00154799	9.00981e-05
16.8	0.0012071	-5.82259e-05
16.9	0.00166014	0.000288257
17	0.00142935	-0.000128005
17.1	0.00144903	0.000119736
17.2	0.00169705	6.74376e-05
17.3	0.001356	-0.000127959
17.4	0.00168978	0.00016485
17.5	0.00148103	-0.000177227
17.6	0.00150581	5.31671e-05
17.7	0.00161645	-7.41673e-05
17.8	0.0013621	-0.000122571
17.9	0.00160734	1.20273e-05
18	0.00132552	-0.000223231
18.1	0.00146862	2.14044e-06
18.2	0.00133099	-0.000229323
18.3	0.00128672	-7.65489e-05
18.4	0.0013011	-0.000192051
18.5	0.00112029	-0.000166303
18.6	0.00120637	-0.00016057
18.7	0.000979077	-0.000231565
18.8	0.00105739	-0.000154008
18.9	0.000847263	-0.000265842
19	0.00087735	-0.000168643
19.1	0.00070759	-0.000277705
19.2	0.000684583	-0.000193158
19.3	0.000551375	-0.000277704
19.4	0.000488629	-0.000218139
19.5	0.000378204	-0.000272581
19.6	0.000292788	-0.00023877
19.7	0.000192375	-0.000264789
19.8	9.75204e-05	-0.000253993
19.9	-0.0308727	0


#t = 7.7
0	0	-0.198842
0.1	0.00147073	-0.198056
0.2	0.00292625	-0.196492
0.3	0.00438884	-0.194148
0.4	0.00580671	-0.191041
0.5	0.00723701	-0.18718
0.6	0.00859688	-0.182575
0.7	0.00996898	-0.177263
0.8	0.0112546	-0.171225
0.9	0.0125394	-0.164555
1	0.0137405	-0.157172
1.1	0.0149052	-0.149254
1.2	0.016017	-0.14064
1.3	0.0170291	-0.131595
1.4	0.018046	-0.1219
1.5	0.0188831	-0.111846
1.6	0.0197858	-0.101255
1.7	0.0204516	-0.0903143
1.8	0.0211931	-0.0790304
1.9	0.0217245	-0.067348
2	0.0222371	-0.0555559
2.1	0.022679	-0.0433417
2.2	0.0229203	-0.0311645
2.3	0.0232631	-0.0187053
2.4	0.0232818	-0.00622913
2.5	0.0234177	0.00619408
2.6	0.0233463	0.0187966
2.7	0.0231506	0.0310533
2.8	0.0230493	0.0434281
2.9	0.0225745	0.055528
3	0.0222777	0.0673118
3.1	0.0217685	0.0791025
3.2	0.021077	0.0902562
3.3	0.0205916	0.101255
3.4	0.019688	0.111909
3.5	0.0188909	0.121819
3.6	0.0181222	0.13162
3.7	0.016935	0.140718
3.8	0.0160423	0.149101
3.9	0.0149875	0.157301
4	0.0136059	0.164549
4.1	0.0126068	0.171103
4.2	0.0113341	0.177393
4.3	0.00979656	0.182581
4.4	0.00869978	0.187023
4.5	0.00731554	0.191186
4.6	0.00563041	0.194193
4.7	0.00444433	0.196291
4.8	0.00308764	0.198163
4.9	0.00128007	0.198991
5	-4.58612e-05	0.198626
5.1	-0.00122777	0.198015
5.2	-0.00301379	0.196756
5.3	-0.00461307	0.194079
5.4	-0.00562503	0.190765
5.5	-0.00702993	0.187339
5.6	-0.00887863	0.182857
5.7	-0.0101295	0.177035
5.8	-0.0109371	0.170927
5.9	-0.0123411	0.164786
6	-0.0141149	0.157582
6.1	-0.01518	0.149019
6.2	-0.0156406	0.140152
6.3	-0.016603	0.1316
6.4	-0.0182652	0.122572
6.5	-0.0195814	0.112159
6.6	-0.0198653	0.100726
6.7	-0.0197701	0.0894525
6.8	-0.0203933	0.078881
6.9	-0.0219123	0.0683605
7	-0.0234114	0.0568187
7.1	-0.0238529	0.0438219
7.2	-0.0230124	0.0299185
7.3	-0.0215885	0.0162001
7.4	-0.0206496	0.00364542
7.5	-0.0210177	-0.00726176
7.6	-0.0229884	-0.0165373
7.7	-0.0264004	-0.0244894
7.8	-0.0308616	-0.0314978
7.9	-0.0359524	-0.0378786
8	-0.0413358	-0.0438411
8.1	-0.0467825	-0.0495002
8.2	-0.0521521	-0.054906
8.3	-0.0573628	-0.0600713
8.4	-0.0623661	-0.0649904
8.5	-0.0671304	-0.0696498
8.6	-0.0716322	-0.0740332
8.7	-0.0758522	-0.0781241
8.8	-0.079773	-0.0819067
8.9	-0.0833791	-0.0853659
9	-0.0866561	-0.0884882
9.1	-0.0895912	-0.0912613
9.2	-0.0921727	-0.0936743
9.3	-0.0943904	-0.0957175
9.4	-0.0962356	-0.097383
9.5	-0.097701	-0.0986642
9.6	-0.0987808	-0.099556
9.7	-0.0994708	-0.100055
9.8	-0.0997682	-0.100159
9.9	-0.0996719	-0.0998676
10	-0.0991822	-0.0991822
10.1	-0.0983011	-0.0981054
10.2	-0.097032	-0.0966414
10.3	-0.09538	-0.094796
10.4	-0.0933516	-0.0925765
10.5	-0.0909548	-0.0899916
10.6	-0.088199	-0.0870516
10.7	-0.0850951	-0.083768
10.8	-0.0816554	-0.0801538
10.9	-0.0778934	-0.0762233
11	-0.073824	-0.0719919
11.1	-0.0694633	-0.0674765
11.2	-0.0648283	-0.0626946
11.3	-0.0599373	-0.0576651
11.4	-0.0548093	-0.0524074
11.5	-0.0494639	-0.0469415
11.6	-0.0439208	-0.0412875
11.7	-0.0382004	-0.0354663
11.8	-0.0323256	-0.0295023
11.9	-0.0263288	-0.0234329
12	-0.0202707	-0.0173305
12.1	-0.0142762	-0.0113442
12.2	-0.00858778	-0.00575508
12.3	-0.00361469	-0.00101752
12.4	7.88473e-05	0.0022808
12.5	0.00192682	0.00361773
12.6	0.00168941	0.00289932
12.7	-0.000169561	0.000804804
12.8	-0.00239027	-0.00125744
12.9	-0.00345623	-0.00186612
13	-0.00266372	-0.000687111
13.1	-0.000873898	0.00104333
13.2	9.51475e-05	0.0015387
13.3	-0.000686941	0.000376509
13.4	-0.0020795	-0.000866355
13.5	-0.00216808	-0.000527477
13.6	-0.00085246	0.000809697
13.7	-9.1186e-05	0.00107739
