# Tiempo: 0.000000
# k	zE	zH	Ex	Hy
104	104.0000000000	104.5000000000	0.0209432030	0.0266928704
105	105.0000000000	105.5000000000	-0.0264073069	-0.0313203731
106	106.0000000000	106.5000000000	0.0330283246	0.0376318972
107	107.0000000000	107.5000000000	-0.0384699755	-0.0431048805
108	108.0000000000	108.5000000000	0.0428598712	0.0472442684
109	109.0000000000	109.5000000000	-0.0496492581	-0.0543310573
110	110.0000000000	110.5000000000	0.0542891684	0.0591054241
111	111.0000000000	111.5000000000	-0.0600064711	-0.0643588834
112	112.0000000000	112.5000000000	0.0661529563	0.0701016821
113	113.0000000000	113.5000000000	-0.0689728577	-0.0724696465
114	114.0000000000	114.5000000000	0.0746130868	0.0773068976
115	115.0000000000	115.5000000000	-0.0780098968	-0.0804477890
116	116.0000000000	116.5000000000	0.0810614584	0.0835873911
117	117.0000000000	117.5000000000	-0.0868056223	-0.0888176854
118	118.0000000000	118.5000000000	0.0878821423	0.0901141622
119	119.0000000000	119.5000000000	-0.0917752228	-0.0939995602
120	120.0000000000	120.5000000000	0.0939311871	0.0953159758
121	121.0000000000	121.5000000000	-0.0941646101	-0.0956887182
122	122.0000000000	122.5000000000	0.0985355596	0.0992944371
123	123.0000000000	123.5000000000	-0.0979432596	-0.0977263904
124	124.0000000000	124.5000000000	0.1008092721	0.1004536519
125	125.0000000000	125.5000000000	-0.1011566050	-0.0998927103
126	126.0000000000	126.5000000000	0.0994060178	0.0979617815
127	127.0000000000	127.5000000000	-0.1015322365	-0.1001263724
128	128.0000000000	128.5000000000	0.0972481939	0.0959051360
129	129.0000000000	129.5000000000	-0.0995466740	-0.0981682589
130	130.0000000000	130.5000000000	0.0964011150	0.0948086158
131	131.0000000000	131.5000000000	-0.0940176024	-0.0925436878
132	132.0000000000	132.5000000000	0.0942825448	0.0917351008
133	133.0000000000	133.5000000000	-0.0871003971	-0.0845361851
134	134.0000000000	134.5000000000	0.0899592542	0.0866954280
135	135.0000000000	135.5000000000	-0.0820576021	-0.0777102307
136	136.0000000000	136.5000000000	0.0825329835	0.0780150315
137	137.0000000000	137.5000000000	-0.0769788795	-0.0714746127
138	138.0000000000	138.5000000000	0.0710252636	0.0656157623
139	139.0000000000	139.5000000000	-0.0713340639	-0.0652906699
140	140.0000000000	140.5000000000	0.0586270944	0.0533459987
141	141.0000000000	141.5000000000	-0.0640222965	-0.0583317440
142	142.0000000000	142.5000000000	0.0469184262	0.0416524123
143	143.0000000000	143.5000000000	-0.0520453479	-0.0475626660
144	144.0000000000	144.5000000000	0.0366704206	0.0320468661
145	145.0000000000	145.5000000000	-0.0367265529	-0.0333530122
146	146.0000000000	146.5000000000	0.0297455566	0.0258656752
147	147.0000000000	147.5000000000	-0.0178993814	-0.0157095056
148	148.0000000000	148.5000000000	0.0246852846	0.0210747070
149	149.0000000000	149.5000000000	0.0040525969	0.0053349527
150	150.0000000000	150.5000000000	0.0214286829	0.0184855429
151	151.0000000000	151.5000000000	0.0266522224	0.0274878496
152	152.0000000000	152.5000000000	0.0196594408	0.0168670491
153	153.0000000000	153.5000000000	0.0505021306	0.0508723198
154	154.0000000000	154.5000000000	0.0178548495	0.0152833942
155	155.0000000000	155.5000000000	0.0737449934	0.0740387918
156	156.0000000000	156.5000000000	0.0168258999	0.0145898423
157	157.0000000000	157.5000000000	0.0959846979	0.0961719294
158	158.0000000000	158.5000000000	0.0154232114	0.0131654835
159	159.0000000000	159.5000000000	0.1173173712	0.1174437435
160	160.0000000000	160.5000000000	0.0139505289	0.0121066265
161	161.0000000000	161.5000000000	0.1362072279	0.1364161328
162	162.0000000000	162.5000000000	0.0125287166	0.0107530075
163	163.0000000000	163.5000000000	0.1536024301	0.1537187373
164	164.0000000000	164.5000000000	0.0105317876	0.0090700218
165	165.0000000000	165.5000000000	0.1681267352	0.1683501656
166	166.0000000000	166.5000000000	0.0088385356	0.0076621735
167	167.0000000000	167.5000000000	0.1802170466	0.1803828339
168	168.0000000000	168.5000000000	0.0065905099	0.0056103524
169	169.0000000000	169.5000000000	0.1894996911	0.1897098295
170	170.0000000000	170.5000000000	0.0045455066	0.0039954538
171	171.0000000000	171.5000000000	0.1955614703	0.1957769873
172	172.0000000000	172.5000000000	0.0022664980	0.0018796793
173	173.0000000000	173.5000000000	0.1988999980	0.1990921722
174	174.0000000000	174.5000000000	-0.0000256112	0.0000386310
175	175.0000000000	175.5000000000	0.1986868078	0.1989243334
176	176.0000000000	176.5000000000	-0.0022245688	-0.0019608836
177	177.0000000000	177.5000000000	0.1957482703	0.1959275478
178	178.0000000000	178.5000000000	-0.0045612945	-0.0039048478
179	179.0000000000	179.5000000000	0.1893636346	0.1895929924
180	180.0000000000	180.5000000000	-0.0066088965	-0.0057065444
181	181.0000000000	181.5000000000	0.1802801546	0.1804468222
182	182.0000000000	182.5000000000	-0.0087831674	-0.0075709091
183	183.0000000000	183.5000000000	0.1681436702	0.1683433016
184	184.0000000000	184.5000000000	-0.0105969982	-0.0091231672
185	185.0000000000	185.5000000000	0.1534930826	0.1536398429
186	186.0000000000	186.5000000000	-0.0124422229	-0.0107375992
187	187.0000000000	187.5000000000	0.1363442858	0.1365015337
188	188.0000000000	188.5000000000	-0.0139234627	-0.0119833041
189	189.0000000000	189.5000000000	0.1170776997	0.1171934400
190	190.0000000000	190.5000000000	-0.0153200872	-0.0132192624
191	191.0000000000	191.5000000000	0.0959623276	0.0960702516
192	192.0000000000	192.5000000000	-0.0163715726	-0.0140957252
193	193.0000000000	193.5000000000	0.0733193242	0.0733935339
194	194.0000000000	194.5000000000	-0.0172400864	-0.0148685983
195	195.0000000000	195.5000000000	0.0495400512	0.0495948812
196	196.0000000000	196.5000000000	-0.0177862259	-0.0153221442
197	197.0000000000	197.5000000000	0.0249617782	0.0249873410
198	198.0000000000	198.5000000000	-0.0180807566	-0.0155847973
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 75.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	0.0043914048	-0.0043871862
2	2.0000000000	2.5000000000	0.0000026419	0.0000115241
3	3.0000000000	3.5000000000	0.0043115340	-0.0043217889
4	4.0000000000	4.5000000000	-0.0000131458	0.0000117763
5	5.0000000000	5.5000000000	0.0041952385	-0.0041776526
6	6.0000000000	6.5000000000	0.0000089128	0.0000355261
7	7.0000000000	7.5000000000	0.0039611937	-0.0039825926
8	8.0000000000	8.5000000000	-0.0000275929	0.0000195553
9	9.0000000000	9.5000000000	0.0037343651	-0.0037095071
10	10.0000000000	10.5000000000	0.0000173454	0.0000618992
11	11.0000000000	11.5000000000	0.0033642589	-0.0033874810
12	12.0000000000	12.5000000000	-0.0000430060	0.0000205933
13	13.0000000000	13.5000000000	0.0030346698	-0.0030158136
14	14.0000000000	14.5000000000	0.0000264820	0.0000900759
15	15.0000000000	15.5000000000	0.0025627135	-0.0025702788
16	16.0000000000	16.5000000000	-0.0000554551	0.0000155645
17	17.0000000000	17.5000000000	0.0021343258	-0.0021430232
18	18.0000000000	18.5000000000	0.0000302946	0.0001149339
19	19.0000000000	19.5000000000	0.0016135025	-0.0015811661
20	20.0000000000	20.5000000000	-0.0000560286	0.0000114881
21	21.0000000000	21.5000000000	0.0010836890	-0.0011441055
22	22.0000000000	22.5000000000	0.0000180849	0.0001243960
23	23.0000000000	23.5000000000	0.0005802920	-0.0004886597
24	24.0000000000	24.5000000000	-0.0000332147	0.0000225541
25	25.0000000000	25.5000000000	-0.0000503406	-0.0000695659
26	26.0000000000	26.5000000000	-0.0000196436	0.0001017175
27	27.0000000000	27.5000000000	-0.0004801596	0.0006204658
28	28.0000000000	28.5000000000	0.0000162140	0.0000621638
29	29.0000000000	29.5000000000	-0.0011769817	0.0010371372
30	30.0000000000	30.5000000000	-0.0000770897	0.0000380773
31	31.0000000000	31.5000000000	-0.0015277930	0.0016545356
32	32.0000000000	32.5000000000	0.0000668213	0.0001183419
33	33.0000000000	33.5000000000	-0.0021801018	0.0021315126
34	34.0000000000	34.5000000000	-0.0001251100	-0.0000538452
35	35.0000000000	35.5000000000	-0.0025138940	0.0025629532
36	36.0000000000	36.5000000000	0.0000401503	0.0001059527
37	37.0000000000	37.5000000000	-0.0029179974	0.0031678736
38	38.0000000000	38.5000000000	-0.0001700299	-0.0001946857
39	39.0000000000	39.5000000000	-0.0032488343	0.0034483683
40	40.0000000000	40.5000000000	-0.0002529981	-0.0002466725
41	41.0000000000	41.5000000000	-0.0031103157	0.0042412662
42	42.0000000000	42.5000000000	-0.0005285487	-0.0007632129
43	43.0000000000	43.5000000000	-0.0030151465	0.0048505629
44	44.0000000000	44.5000000000	-0.0014086990	-0.0017841382
45	45.0000000000	45.5000000000	-0.0017549376	0.0061970755
46	46.0000000000	46.5000000000	-0.0025424251	-0.0033798050
47	47.0000000000	47.5000000000	0.0002534525	0.0084408730
48	48.0000000000	48.5000000000	-0.0053537554	-0.0068924010
49	49.0000000000	49.5000000000	0.0041395154	0.0118440123
50	50.0000000000	50.5000000000	-0.0095696044	-0.0119714422
51	51.0000000000	51.5000000000	0.0106849085	0.0178954522
52	52.0000000000	52.5000000000	-0.0163265568	-0.0201020493
53	53.0000000000	53.5000000000	0.0196470067	0.0260838027
54	54.0000000000	54.5000000000	-0.0262208107	-0.0311861575
55	55.0000000000	55.5000000000	0.0320954398	0.0373208089
56	56.0000000000	56.5000000000	-0.0381861058	-0.0442124520
57	57.0000000000	57.5000000000	0.0461015143	0.0507048438
58	58.0000000000	58.5000000000	-0.0522642879	-0.0587282219
59	59.0000000000	59.5000000000	0.0600947497	0.0639412007
60	60.0000000000	60.5000000000	-0.0656694623	-0.0713757069
61	61.0000000000	61.5000000000	0.0724659717	0.0760824522
62	62.0000000000	62.5000000000	-0.0763444755	-0.0808136958
63	63.0000000000	63.5000000000	0.0804915460	0.0844434407
64	64.0000000000	64.5000000000	-0.0840747735	-0.0869768950
65	65.0000000000	65.5000000000	0.0855586236	0.0891373622
66	66.0000000000	66.5000000000	-0.0881631114	-0.0899919359
67	67.0000000000	67.5000000000	0.0893870042	0.0925448133
68	68.0000000000	68.5000000000	-0.0913587432	-0.0933118310
69	69.0000000000	69.5000000000	0.0930173921	0.0952798750
70	70.0000000000	70.5000000000	-0.0955917889	-0.0976990855
71	71.0000000000	71.5000000000	0.0979775596	0.0987424321
72	72.0000000000	72.5000000000	-0.0991467757	-0.1008302364
73	73.0000000000	73.5000000000	0.1013943240	0.1016835004
74	74.0000000000	74.5000000000	-0.1011320480	-0.1017243840
75	75.0000000000	75.5000000000	0.1005265965	0.1006285567
76	76.0000000000	76.5000000000	-0.0999879458	-0.0989408837
77	77.0000000000	77.5000000000	0.0973500361	0.0966926109
78	78.0000000000	78.5000000000	-0.0954141905	-0.0936461875
79	79.0000000000	79.5000000000	0.0933954017	0.0921457715
80	80.0000000000	80.5000000000	-0.0910731520	-0.0896155978
81	81.0000000000	81.5000000000	0.0892403770	0.0870339716
82	82.0000000000	82.5000000000	-0.0873500613	-0.0854284010
83	83.0000000000	83.5000000000	0.0846907697	0.0813949110
84	84.0000000000	84.5000000000	-0.0808394977	-0.0776064578
85	85.0000000000	85.5000000000	0.0769329163	0.0736640649
86	86.0000000000	86.5000000000	-0.0717138050	-0.0676473436
87	87.0000000000	87.5000000000	0.0662213616	0.0628285758
88	88.0000000000	88.5000000000	-0.0621277859	-0.0578932553
89	89.0000000000	89.5000000000	0.0568284160	0.0521682739
90	90.0000000000	90.5000000000	-0.0522135447	-0.0478871697
91	91.0000000000	91.5000000000	0.0481101214	0.0428738346
92	92.0000000000	92.5000000000	-0.0416188664	-0.0368076037
93	93.0000000000	93.5000000000	0.0360251669	0.0312391057
94	94.0000000000	94.5000000000	-0.0299815584	-0.0244323216
95	95.0000000000	95.5000000000	0.0224086945	0.0172657287
96	96.0000000000	96.5000000000	-0.0171548443	-0.0114505917
97	97.0000000000	97.5000000000	0.0110951256	0.0051089258
98	98.0000000000	98.5000000000	-0.0045283803	0.0008002165
99	99.0000000000	99.5000000000	-0.0001704814	-0.0059009215
100	100.0000000000	100.5000000000	0.0072574167	0.0127328653
101	101.0000000000	101.5000000000	-0.0140523809	-0.0192141854
102	102.0000000000	102.5000000000	0.0195680997	0.0254433589
103	103.0000000000	103.5000000000	-0.0271418932	-0.0327278001
104	104.0000000000	104.5000000000	0.0323314743	0.0378561985
105	105.0000000000	105.5000000000	-0.0372824802	-0.0431399406
106	106.0000000000	106.5000000000	0.0439783829	0.0489840374
107	107.0000000000	107.5000000000	-0.0482474381	-0.0531323296
108	108.0000000000	108.5000000000	0.0545104750	0.0594304765
109	109.0000000000	109.5000000000	-0.0607142638	-0.0648695733
110	110.0000000000	110.5000000000	0.0643305565	0.0688779202
111	111.0000000000	111.5000000000	-0.0700605609	-0.0746388240
112	112.0000000000	112.5000000000	0.0732833721	0.0773042370
113	113.0000000000	113.5000000000	-0.0765750671	-0.0809767565
114	114.0000000000	114.5000000000	0.0818759296	0.0856459849
115	115.0000000000	115.5000000000	-0.0842997780	-0.0872710751
116	116.0000000000	116.5000000000	0.0889744991	0.0918657095
117	117.0000000000	117.5000000000	-0.0916903016	-0.0937401302
118	118.0000000000	118.5000000000	0.0927214543	0.0945546845
119	119.0000000000	119.5000000000	-0.0960024101	-0.0980576154
120	120.0000000000	120.5000000000	0.0955989764	0.0974654442
121	121.0000000000	121.5000000000	-0.0983236674	-0.1001498488
122	122.0000000000	122.5000000000	0.0996109307	0.1011503767
123	123.0000000000	123.5000000000	-0.0987609949	-0.0997916174
124	124.0000000000	124.5000000000	0.1012967649	0.1013864540
125	125.0000000000	125.5000000000	-0.0981912996	-0.0978536101
126	126.0000000000	126.5000000000	0.0992575100	0.0984622714
127	127.0000000000	127.5000000000	-0.0985798526	-0.0969032327
128	128.0000000000	128.5000000000	0.0954968885	0.0941554715
129	129.0000000000	129.5000000000	-0.0966810529	-0.0948953548
130	130.0000000000	130.5000000000	0.0905060565	0.0885696612
131	131.0000000000	131.5000000000	-0.0903861331	-0.0889536074
132	132.0000000000	132.5000000000	0.0859233852	0.0840388779
133	133.0000000000	133.5000000000	-0.0824452203	-0.0805632504
134	134.0000000000	134.5000000000	0.0818242492	0.0792921293
135	135.0000000000	135.5000000000	-0.0733945052	-0.0705039188
136	136.0000000000	136.5000000000	0.0746722625	0.0708112294
137	137.0000000000	137.5000000000	-0.0649084067	-0.0604524672
138	138.0000000000	138.5000000000	0.0643051140	0.0596940507
139	139.0000000000	139.5000000000	-0.0584550188	-0.0525743761
140	140.0000000000	140.5000000000	0.0514754358	0.0459899461
141	141.0000000000	141.5000000000	-0.0507950043	-0.0446469393
142	142.0000000000	142.5000000000	0.0367922119	0.0310898100
143	143.0000000000	143.5000000000	-0.0412642358	-0.0355069838
144	144.0000000000	144.5000000000	0.0237177883	0.0185963050
145	145.0000000000	145.5000000000	-0.0288692436	-0.0241692428
146	146.0000000000	146.5000000000	0.0128980255	0.0080840964
147	147.0000000000	147.5000000000	-0.0120046345	-0.0087032275
148	148.0000000000	148.5000000000	0.0046934221	0.0007051042
149	149.0000000000	149.5000000000	0.0071521128	0.0094336777
150	150.0000000000	150.5000000000	-0.0001506470	-0.0035778049
151	151.0000000000	151.5000000000	0.0288561168	0.0301396303
152	152.0000000000	152.5000000000	-0.0034686889	-0.0065992602
153	153.0000000000	153.5000000000	0.0517661948	0.0524759996
154	154.0000000000	154.5000000000	-0.0049168427	-0.0074783832
155	155.0000000000	155.5000000000	0.0742749564	0.0746602232
156	156.0000000000	156.5000000000	-0.0054350667	-0.0079545476
157	157.0000000000	157.5000000000	0.0968628101	0.0969401641
158	158.0000000000	158.5000000000	-0.0056737671	-0.0078149627
159	159.0000000000	159.5000000000	0.1175453630	0.1176242434
160	160.0000000000	160.5000000000	-0.0050954725	-0.0070502718
161	161.0000000000	161.5000000000	0.1369165488	0.1368415270
162	162.0000000000	162.5000000000	-0.0048271418	-0.0066137780
163	163.0000000000	163.5000000000	0.1540946321	0.1540463124
164	164.0000000000	164.5000000000	-0.0040206343	-0.0054181043
165	165.0000000000	165.5000000000	0.1686677270	0.1685918893
166	166.0000000000	166.5000000000	-0.0033611270	-0.0046604623
167	167.0000000000	167.5000000000	0.1809974585	0.1808820056
168	168.0000000000	168.5000000000	-0.0026028239	-0.0034499045
169	169.0000000000	169.5000000000	0.1899731201	0.1899101060
170	170.0000000000	170.5000000000	-0.0016672858	-0.0023476708
171	171.0000000000	171.5000000000	0.1964527982	0.1963133605
172	172.0000000000	172.5000000000	-0.0009560902	-0.0012399012
173	173.0000000000	173.5000000000	0.1994149483	0.1993476468
174	174.0000000000	174.5000000000	0.0000834049	0.0000765649
175	175.0000000000	175.5000000000	0.1995324129	0.1993995188
176	176.0000000000	176.5000000000	0.0007993136	0.0011011286
177	177.0000000000	177.5000000000	0.1963337682	0.1962541265
178	178.0000000000	178.5000000000	0.0017967124	0.0024472761
179	179.0000000000	179.5000000000	0.1900886172	0.1899763795
180	180.0000000000	180.5000000000	0.0025226290	0.0034121074
181	181.0000000000	181.5000000000	0.1808917129	0.1808050156
182	182.0000000000	182.5000000000	0.0033921456	0.0046385253
183	183.0000000000	183.5000000000	0.1687287890	0.1686402326
184	184.0000000000	184.5000000000	0.0040831774	0.0055217012
185	185.0000000000	185.5000000000	0.1540575311	0.1539752270
186	186.0000000000	186.5000000000	0.0047843043	0.0065355996
187	187.0000000000	187.5000000000	0.1367884395	0.1367226478
188	188.0000000000	188.5000000000	0.0053748970	0.0072799683
189	189.0000000000	189.5000000000	0.1175276825	0.1174609521
190	190.0000000000	190.5000000000	0.0058882320	0.0080304553
191	191.0000000000	191.5000000000	0.0962634956	0.0962195723
192	192.0000000000	192.5000000000	0.0063178067	0.0085707994
193	193.0000000000	193.5000000000	0.0736071417	0.0735640669
194	194.0000000000	194.5000000000	0.0066312663	0.0090305098
195	195.0000000000	195.5000000000	0.0496928779	0.0496707828
196	196.0000000000	196.5000000000	0.0068568714	0.0093147092
197	197.0000000000	197.5000000000	0.0250605605	0.0250457180
198	198.0000000000	198.5000000000	0.0069623573	0.0094694553
199	199.0000000000	199.5000000000	0.0000000000	0.0000000000

# Tiempo: 76.000000
# k	zE	zH	Ex	Hy
0	0.0000000000	0.5000000000	0.0000000000	0.0000000000
1	1.0000000000	1.5000000000	0.0043504146	-0.0043474586
2	2.0000000000	2.5000000000	-0.0000702555	0.0000809992
3	3.0000000000	3.5000000000	0.0042892813	-0.0042683738
4	4.0000000000	4.5000000000	-0.0001416974	0.0001482872
5	5.0000000000	5.5000000000	0.0041374635	-0.0041534673
6	6.0000000000	6.5000000000	-0.0002079459	0.0002366979
7	7.0000000000	7.5000000000	0.0039607643	-0.0039209247
8	8.0000000000	8.5000000000	-0.0002712634	0.0002898174
9	9.0000000000	9.5000000000	0.0036612347	-0.0036984250
10	10.0000000000	10.5000000000	-0.0003374763	0.0003733655
